house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
1 BHK Apartment,600 sq ft,Hafeezpet,Hyderabad,17.47506714,78.36268616,22000,INR,1,Posted 3 days ago,"This property beautifully designed with all the modern-day comforts in this locality. Property on rent available at affordable price in posh locality of Hyderabad
This residential property is near School, Malls, Bus stop and Supermarket available. It is also close to Hospitals also.
Contact now for more information More About This Property Check out this Apartment available for rent in Hafeezpet in Hyderabad. It is a 1 BHK unit that comes at an affordable rent, with modern features and premium amenities to suit your lifestyle needs. The unit is fully furnished. It is an North-East facing property that has been constructed as per vaastu principles. With numerous new-age amenities and green surroundings, this Apartment provides a convenient lifestyle for residents. A spacious house for your family, this unit includes 1 bedroom. There are 1 bathroom and 1 balcony. It has a built-up area of 600 square_feet. The carpet area is 550 square_feet. The Apartment is built on 2 floor. The building has a total of 5 floors. The monthly rent is Rs 22000 and the security deposit to be paid by residents is Rs 22000. Project Highlights The developer also provides other units of 1 BHK configuration. Many amenities have been provided for the residents of this Apartment. There is also provision for power backup facility. There is a modern lift facility. The availability of cctv facility promises safety and security for the residents. The locality Hafeezpet enjoys good connectivity to different parts of the city. The residents of this Apartment will find many reputed healthcare centres in the neighborhood",No Deposit,Furnished
2 BHK Apartment,"1,150 sq ft",Himayat Nagar,Hyderabad,17.40206337,78.48400879,20000,INR,2,Posted 3 days ago,"It has an area of 1150 sqft . The property is available at a monthly rental of Rs. 20,000 . The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,235 sq ft",Kokapet,Hyderabad,17.39138985,78.33942413,85000,INR,3,Posted 2 days ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in My Home Constructions Tarkshya, one of the most prestigious projects of Kokapet. It has area of 2235 sqft and is available at a rent of Rs. 85,000. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Please contact us for more details. "," 1,70,000",Furnished
3 BHK Apartment,"3,105 sq ft",Nanakramguda,Hyderabad,17.42153549,78.3467865,80000,INR,3,Posted 3 years ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Trend Set Trendset Winz. It has a built-up area of 3105 sqft and is available for rent at Rs. 80,000 per month . It is a furnished property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Furnished
2 BHK Independent Floor,"1,200 sq ft",Malakpet,Hyderabad,17.37247276,78.48964691,18000,INR,2,Posted 3 years ago,"A 2 bhk property is available for rent in Malakpet, Hyderabad. It has area of 1200 sqft and is available at a rent of Rs. 18,000. The house is unfurnished. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ",No Deposit,Unfurnished
4 BHK Villa,"2,400 sq ft",Nizampet,Hyderabad,17.52274895,78.378685,30000,INR,4,Posted 3 years ago,"This spacious 4 bhk villa is available for rental and is located in the heart of Nizampet. It has area of 2400 sqft and is available at a rent of Rs. 30,000. It is an unfurnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. ",No Deposit,Unfurnished
2 BHK Independent House,900 sq ft,Bandlaguda Jagir,Hyderabad,17.35573006,78.39322662,8000,INR,2,Posted 3 years ago,"It has an area of 900 sqft with a carpet area of 400 sqft . The property is available at a monthly rental of Rs. 8,000 . The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,750 sq ft,Kondapur,Hyderabad,17.46684647,78.3631897,15000,INR,1,Posted 2 days ago,"Check out this Apartment available for rent in Kondapur in Hyderabad. It is a 1 BHK unit that comes at an affordable rent, with modern features and premium amenities to suit your lifestyle needs. The unit is unfurnished. It is an East facing property that has been constructed as per vaastu principles. With numerous new-age amenities and green surroundings, this Apartment provides a convenient lifestyle for residents. A spacious house for your family, this unit includes 1 bedroom. There are 1 bathroom and 1 balcony. It has a built-up area of 750 square_feet. The Apartment is built on 2 floor. The building has a total of 5 floors. The monthly rent is Rs 15000 and the security deposit to be paid by residents is Rs 15000. Project Highlights The developer also provides other units of 1 BHK configuration. Many amenities have been provided for the residents of this Apartment. The locality Kondapur enjoys good connectivity to different parts of the city. The residents of this Apartment will find many reputed healthcare centres in the neighborhood. There are hospitals like RichFeel Trichology Center, Apollo Fertility - Best IVF Specialist, Ovulation Induction, ICSI, IUI Treatment in Kondapur, Hyderabad, Apollo Cradle & Children's Hospital",No Deposit,Unfurnished
2 BHK Apartment,"1,250 sq ft",Kondapur,Hyderabad,17.46947479,78.36172485,28000,INR,2,Posted 3 days ago,"If you are looking for a modern house on rent in Hyderabad, this Apartment in Kondapur can be your perfect home. It is a 2 BHK Apartment designed to meet your space and lifestyle needs. The 2 BHK unit is semi furnished. This rented 2 BHK property is spacious and well-designed, with access to all the conveniences for any modern home seeker. It is located on floor 2 out of a total 5 floors . The Apartment has 2 bedrooms and 2 bathroom. It also has 2 balcony, giving uninterrupted views of the surroundings. There is lush greenery around this Apartment. It is a North-East facing Apartment designed as per vaastu principles. The built-up area is 1250 square_feet. The monthly rent payable for this Apartment is Rs 28000. The security deposit is Rs 28000. Project Highlights The project also offers 2 BHK units. This Apartment provides power backup facility for the residents. It is equipped with the latest security features like cctv facility, ensuring a secure environment for families. There is a state-of-the-art lift facility. The project also enjoys a strategic location with easy access to healthcare centres such as RichFeel Trichology Center, Apollo Fertility - Best IVF Specialist, Ovulation Induction, ICSI, IUI Treatment in Kondapur, Hyderabad, Apollo Cradle & Children's Hospital",No Deposit,Semi-Furnished
2 BHK Apartment,"1,200 sq ft",Kondapur,Hyderabad,17.47386551,78.36380768,26000,INR,1,Posted 3 days ago,"It’s a 2 bhk multistorey apartment situated in Kondapur. The house is semi-furnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,750 sq ft",Madhapur,Hyderabad,22.31588745,73.15982056,15000,INR,3,Posted 2 days ago,"A spacious 3 bhk multistorey apartment is available for rental in BSCPL Infrastructure Luxury Apartment, Madhapur, Hyderabad. It has a built-up area of 1750 sqft and is available for rent at Rs. 15,000 per month . The house is semi-furnished. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. ",No Deposit,Semi-Furnished
1 BHK Apartment,870 sq ft,Kondapur,Hyderabad,17.46076584,78.35322571,14000,INR,1,Posted 2 days ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of Kondapur. It has an area of 870 sqft with a carpet area of 770 sqft . The property is available at a monthly rental of Rs. 14,000 . It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. Contact us for more details. ","14,000",Semi-Furnished
2 BHK Apartment,"1,300 sq ft",Kondapur,Hyderabad,17.46947479,78.36172485,24000,INR,2,Posted 4 days ago,"Here is an excellent 2 BHK Apartment available for rent in Hyderabad. Surrounded by natural greens and equipped with numerous amenities, this rented 2 BHK house offers a comfortable lifestyle for families. It is a spacious property nestled in Kondapur that enjoys good connectivity to major landmarks of the city. The Apartment is on the 3 floor. There is a total of 5 floors. The Apartment is designed as per modern construction standards. It has 2 bedrooms and 2 bathroom. It is East facing. The 2 BHK unit is thoughtfully designed to meet the space needs of a modern family and allows ample sunlight and fresh air. There are 2 balcony in this unit where residents can spend a relaxed evening and enjoy excellent views of the surroundings. This Apartment has 1300 Square feet of built-up area. It has a carpet area of 1300 Square feet. The monthly rent payable is Rs 24000, and the security deposit to be paid is Rs 24000. Project Highlights Several lifestyle amenities have been provided for the residents of this Apartment to ensure a sophisticated living. There is a state-of-the-art lift facility. A power backup facility has been provided within this property. Equipped with cctv facility, the property guarantees a secure environment for families. The locality Kondapur provides comfortable social infrastructure",No Deposit,Semi-Furnished
